dev_eui,created_at,temperature_c,humidity,co2,pressure,smoke_detected
"0025CA0000000F49","2025-11-03 03:21:48","2.7","100","f","f","f"
"0025CA0000000F49","2025-11-03 03:11:42","0.66","98.67","f","f","f"
"0025CA0000000F49","2025-11-03 03:01:37","3.73","100","f","f","f"
"0025CA0000000F49","2025-11-03 02:51:33","2.23","79.16","f","f","f"
"0025CA0000000F49","2025-11-03 02:41:28","3.24","100","f","f","f"
"0025CA0000000F49","2025-11-03 02:31:23","2.36","100","f","f","f"
"0025CA0000000F49","2025-11-03 02:21:17","0.44","96.02","f","f","f"
"0025CA0000000F49","2025-11-03 02:11:13","2.78","100","f","f","f"
"0025CA0000000F49","2025-11-03 02:01:08","1.25","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:51:03","4.3","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:40:58","4.04","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:30:58","3.64","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:30:52","3.64","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:20:48","2.93","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:10:43","1.16","98.09","f","f","f"
"0025CA0000000F49","2025-11-03 01:00:50","4.3","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:00:43","4.3","100","f","f","f"
"0025CA0000000F49","2025-11-03 01:00:37","4.3","100","f","f","f"
"0025CA0000000F49","2025-11-03 00:50:33","4.03","100","f","f","f"
"0025CA0000000F49","2025-11-03 00:40:28","3.7","100","f","f","f"
"0025CA0000000F49","2025-11-03 00:30:23","3.21","100","f","f","f"
"0025CA0000000F49","2025-11-03 00:20:17","2.18","100","f","f","f"
"0025CA0000000F49","2025-11-03 00:10:12","0.75","80.2","f","f","f"
"0025CA0000000F49","2025-11-03 00:00:07","2.2","100","f","f","f"
"0025CA0000000F49","2025-11-02 23:50:01","2.25","79.58","f","f","f"
"0025CA0000000F49","2025-11-02 23:39:57","4.26","100","f","f","f"
"0025CA0000000F49","2025-11-02 23:29:51","3.96","100","f","f","f"
"0025CA0000000F49","2025-11-02 23:19:47","3.56","100","f","f","f"
"0025CA0000000F49","2025-11-02 23:09:41","2.76","100","f","f","f"
"0025CA0000000F49","2025-11-02 22:59:37","1.3","89.16","f","f","f"
"0025CA0000000F49","2025-11-02 22:49:32","4.29","100","f","f","f"
"0025CA0000000F49","2025-11-02 22:39:28","4.03","100","f","f","f"
"0025CA0000000F49","2025-11-02 22:29:22","3.68","100","f","f","f"
"0025CA0000000F49","2025-11-02 22:19:17","3.11","100","f","f","f"
"0025CA0000000F49","2025-11-02 22:09:12","1.91","100","f","f","f"
"0025CA0000000F49","2025-11-02 21:59:25","2.25","84.32","f","f","f"
"0025CA0000000F49","2025-11-02 21:59:19","2.25","84.32","f","f","f"
"0025CA0000000F49","2025-11-02 21:59:13","2.25","84.32","f","f","f"
"0025CA0000000F49","2025-11-02 21:59:06","2.25","84.32","f","f","f"
"0025CA0000000F49","2025-11-02 21:49:02","3.59","100","f","f","f"
"0025CA0000000F49","2025-11-02 21:38:57","2.41","100","f","f","f"
"0025CA0000000F49","2025-11-02 21:28:52","2.33","80.88","f","f","f"
"0025CA0000000F49","2025-11-02 21:19:05","4.13","100","f","f","f"
"0025CA0000000F49","2025-11-02 21:18:59","4.13","100","f","f","f"
"0025CA0000000F49","2025-11-02 21:18:53","4.13","100","f","f","f"
"0025CA0000000F49","2025-11-02 21:18:47","4.13","100","f","f","f"
"0025CA0000000F49","2025-11-02 21:08:42","3.61","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:58:49","2.29","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:58:43","2.29","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:58:36","2.29","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:48:50","2.41","87.31","f","f","f"
"0025CA0000000F49","2025-11-02 20:48:43","2.41","87.31","f","f","f"
"0025CA0000000F49","2025-11-02 20:48:38","2.41","87.31","f","f","f"
"0025CA0000000F49","2025-11-02 20:48:31","2.41","87.31","f","f","f"
"0025CA0000000F49","2025-11-02 20:38:38","4","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:38:32","4","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:38:26","4","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:28:28","1.4","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:28:21","1.4","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:18:16","4.24","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:08:30","3.87","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:08:23","3.87","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:08:18","3.87","100","f","f","f"
"0025CA0000000F49","2025-11-02 20:08:10","3.87","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:58:13","1.86","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:58:06","1.86","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:48:01","4.46","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:38:08","4.06","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:38:02","4.06","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:37:56","4.06","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:27:57","1.65","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:27:51","1.65","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:17:58","4","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:17:52","4","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:17:46","4","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:07:47","2.04","100","f","f","f"
"0025CA0000000F49","2025-11-02 19:07:41","2.04","100","f","f","f"
"0025CA0000000F49","2025-11-02 18:57:42","3.41","99.62","f","f","f"
"0025CA0000000F49","2025-11-02 18:57:36","3.41","99.62","f","f","f"
"0025CA0000000F49","2025-11-02 18:47:37","3.87","100","f","f","f"
"0025CA0000000F49","2025-11-02 18:47:31","3.87","100","f","f","f"
"0025CA0000000F49","2025-11-02 18:37:26","1.38","100","f","f","f"
"0025CA0000000F49","2025-11-02 18:27:21","3.95","100","f","f","f"
"0025CA0000000F49","2025-11-02 18:17:16","3.26","100","f","f","f"
"0025CA0000000F49","2025-11-02 18:07:10","2.79","95.52","f","f","f"
"0025CA0000000F49","2025-11-02 17:57:06","1.94","100","f","f","f"
"0025CA0000000F49","2025-11-02 17:47:00","0.67","81.82","f","f","f"
"0025CA0000000F49","2025-11-02 17:36:55","7.09","100","f","f","f"
"0025CA0000000F49","2025-11-02 17:27:09","2.91","93.95","f","f","f"
"0025CA0000000F49","2025-11-02 17:27:02","2.91","93.95","f","f","f"
"0025CA0000000F49","2025-11-02 17:26:56","2.91","93.95","f","f","f"
"0025CA0000000F49","2025-11-02 17:26:51","2.91","93.95","f","f","f"
"0025CA0000000F49","2025-11-02 17:16:45","3.02","100","f","f","f"
"0025CA0000000F49","2025-11-02 17:06:40","1.36","100","f","f","f"
"0025CA0000000F49","2025-11-02 16:56:34","2.47","96.86","f","f","f"
"0025CA0000000F49","2025-11-02 16:46:42","3.41","100","f","f","f"
"0025CA0000000F49","2025-11-02 16:46:37","3.41","100","f","f","f"
"0025CA0000000F49","2025-11-02 16:46:30","3.41","100","f","f","f"
"0025CA0000000F49","2025-11-02 16:36:25","0.24","100","f","f","f"
"0025CA0000000F49","2025-11-02 16:26:20","1.84","100","f","f","f"
"0025CA0000000F49","2025-11-02 16:16:15","4.13","100","f","f","f"
"0025CA0000000F49","2025-11-02 16:06:10","3.76","100","f","f","f"
"0025CA0000000F49","2025-11-02 15:56:20","3.27","100","f","f","f"
"0025CA0000000F49","2025-11-02 15:56:04","3.27","100","f","f","f"
"0025CA0000000F49","2025-11-02 15:45:59","1.14","100","f","f","f"
"0025CA0000000F49","2025-11-02 15:35:55","0.36","96.34","f","f","f"
"0025CA0000000F49","2025-11-02 15:26:04","2.81","100","f","f","f"
"0025CA0000000F49","2025-11-02 15:25:50","2.81","100","f","f","f"
"0025CA0000000F49","2025-11-02 15:15:45","0.88","100","f","f","f"
"0025CA0000000F49","2025-11-02 15:05:40","2.33","81.12","f","f","f"
"0025CA0000000F49","2025-11-02 14:55:35","3.7","100","f","f","f"
"0025CA0000000F49","2025-11-02 14:45:30","2.91","100","f","f","f"
"0025CA0000000F49","2025-11-02 14:35:25","1.2","100","f","f","f"
"0025CA0000000F49","2025-11-02 14:25:20","0.61","78.29","f","f","f"
"0025CA0000000F49","2025-11-02 14:15:14","3.26","100","f","f","f"
"0025CA0000000F49","2025-11-02 14:05:09","-0.74","79.38","f","f","f"
"0025CA0000000F49","2025-11-02 13:55:17","1.24","93.99","f","f","f"
"0025CA0000000F49","2025-11-02 13:55:11","1.24","93.99","f","f","f"
"0025CA0000000F49","2025-11-02 13:55:04","1.24","93.99","f","f","f"
"0025CA0000000F49","2025-11-02 13:45:11","0.4","81.95","f","f","f"
"0025CA0000000F49","2025-11-02 13:45:06","0.4","81.95","f","f","f"
"0025CA0000000F49","2025-11-02 13:44:59","0.4","81.95","f","f","f"
"0025CA0000000F49","2025-11-02 13:34:54","1.02","100","f","f","f"
"0025CA0000000F49","2025-11-02 13:14:50","5.13","100","f","f","f"
"0025CA0000000F49","2025-11-02 13:04:39","0.56","99.34","f","f","f"
"0025CA0000000F49","2025-11-02 12:54:34","2.42","94.46","f","f","f"
"0025CA0000000F49","2025-11-02 12:45:11","3.39","100","f","f","f"
"0025CA0000000F49","2025-11-02 12:44:58","3.39","100","f","f","f"
"0025CA0000000F49","2025-11-02 12:44:43","3.39","100","f","f","f"
"0025CA0000000F49","2025-11-02 12:44:29","3.39","100","f","f","f"
"0025CA0000000F49","2025-11-02 12:35:06","2.46","92.38","f","f","f"
"0025CA0000000F49","2025-11-02 12:34:53","2.46","92.38","f","f","f"
"0025CA0000000F49","2025-11-02 12:34:37","2.46","92.38","f","f","f"
"0025CA0000000F49","2025-11-02 12:34:24","2.46","92.38","f","f","f"
"0025CA0000000F49","2025-11-02 12:24:19","1.26","100","f","f","f"
"0025CA0000000F49","2025-11-02 12:14:27","3.59","100","f","f","f"
"0025CA0000000F49","2025-11-02 12:14:14","3.59","100","f","f","f"
"0025CA0000000F49","2025-11-02 12:04:09","0.51","99.01","f","f","f"
"0025CA0000000F49","2025-11-02 11:55:09","2.67","100","f","f","f"
"0025CA0000000F49","2025-11-02 11:54:49","2.67","100","f","f","f"
"0025CA0000000F49","2025-11-02 11:54:25","2.67","100","f","f","f"
"0025CA0000000F49","2025-11-02 11:54:04","2.67","100","f","f","f"
"0025CA0000000F49","2025-11-02 11:44:08","0.42","77.58","f","f","f"
"0025CA0000000F49","2025-11-02 11:33:54","2.37","100","f","f","f"
"0025CA0000000F49","2025-11-02 11:24:11","1.42","100","f","f","f"
"0025CA0000000F49","2025-11-02 11:14:13","1.41","89.64","f","f","f"
"0025CA0000000F49","2025-11-02 11:03:38","6.67","100","f","f","f"
"0025CA0000000F49","2025-11-02 10:53:40","1.6","100","f","f","f"
"0025CA0000000F49","2025-11-02 10:43:35","1.16","89.02","f","f","f"
"0025CA0000000F49","2025-11-02 10:33:42","0.08","87.54","f","f","f"
"0025CA0000000F49","2025-11-02 10:33:35","0.08","87.54","f","f","f"
"0025CA0000000F49","2025-11-02 10:33:23","0.08","87.54","f","f","f"
"0025CA0000000F49","2025-11-02 10:23:30","3.36","100","f","f","f"
"0025CA0000000F49","2025-11-02 10:23:25","3.36","100","f","f","f"
"0025CA0000000F49","2025-11-02 10:13:13","0.32","100","f","f","f"
"0025CA0000000F49","2025-11-02 10:03:08","4.04","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:53:48","1.75","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:53:33","1.75","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:53:18","1.75","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:53:02","1.75","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:43:08","3.56","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:33:07","1.65","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:32:53","1.65","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:22:48","2.57","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:12:43","0.9","100","f","f","f"
"0025CA0000000F49","2025-11-02 09:03:08","1.86","85.94","f","f","f"
"0025CA0000000F49","2025-11-02 09:02:46","1.86","85.94","f","f","f"
"0025CA0000000F49","2025-11-02 08:53:03","6.57","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:52:33","6.57","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:43:35","1.43","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:43:13","1.43","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:42:50","1.43","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:42:28","1.43","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:32:23","1.37","93.79","f","f","f"
"0025CA0000000F49","2025-11-02 08:23:23","2.09","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:23:02","2.09","100","f","f","f"
"0025CA0000000F49","2025-11-02 08:13:12","0.43","87.47","f","f","f"
"0025CA0000000F49","2025-11-02 08:12:42","0.43","87.47","f","f","f"
"0025CA0000000F49","2025-11-02 08:12:13","0.43","87.47","f","f","f"
"0025CA0000000F49","2025-11-02 08:02:23","2.69","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:53:27","1.93","91.07","f","f","f"
"0025CA0000000F49","2025-11-02 07:52:48","1.93","91.07","f","f","f"
"0025CA0000000F49","2025-11-02 07:52:11","1.93","91.07","f","f","f"
"0025CA0000000F49","2025-11-02 07:43:15","2.6","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:42:44","2.6","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:42:20","2.6","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:41:57","2.6","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:33:02","3.4","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:32:15","3.4","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:31:52","3.4","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:22:19","1.28","100","f","f","f"
"0025CA0000000F49","2025-11-02 07:11:51","0.67","87.1","f","f","f"
"0025CA0000000F49","2025-11-02 07:01:44","3.5","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:51:52","0.71","93.46","f","f","f"
"0025CA0000000F49","2025-11-02 06:51:32","0.71","93.46","f","f","f"
"0025CA0000000F49","2025-11-02 06:41:39","3.63","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:41:33","3.63","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:31:34","1.29","94.88","f","f","f"
"0025CA0000000F49","2025-11-02 06:21:29","3.63","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:11:31","3.38","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:11:24","3.38","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:11:19","3.38","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:11:12","3.38","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:01:25","3.01","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:01:20","3.01","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:01:13","3.01","100","f","f","f"
"0025CA0000000F49","2025-11-02 06:01:07","3.01","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:51:02","0.8","98.46","f","f","f"
"0025CA0000000F49","2025-11-02 05:40:57","4","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:30:59","3.27","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:30:52","3.27","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:20:46","2.07","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:10:42","2.16","91.48","f","f","f"
"0025CA0000000F49","2025-11-02 05:00:56","1.71","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:00:49","1.71","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:00:43","1.71","100","f","f","f"
"0025CA0000000F49","2025-11-02 05:00:36","1.71","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:50:51","2.7","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:50:44","2.7","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:50:38","2.7","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:50:31","2.7","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:40:27","1.45","86.79","f","f","f"
"0025CA0000000F49","2025-11-02 04:30:22","1.44","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:20:36","0.28","79.16","f","f","f"
"0025CA0000000F49","2025-11-02 04:20:29","0.28","79.16","f","f","f"
"0025CA0000000F49","2025-11-02 04:20:16","0.28","79.16","f","f","f"
"0025CA0000000F49","2025-11-02 04:10:30","3.05","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:10:24","3.05","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:10:18","3.05","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:10:11","3.05","100","f","f","f"
"0025CA0000000F49","2025-11-02 04:00:06","2.04","97.06","f","f","f"
"0025CA0000000F49","2025-11-02 03:50:01","0.66","100","f","f","f"
"0025CA0000000F49","2025-11-02 03:39:56","1.55","80.3","f","f","f"
"0025CA0000000F49","2025-11-02 03:29:51","1.77","100","f","f","f"
"0025CA0000000F49","2025-11-02 03:19:45","4.21","100","f","f","f"
"0025CA0000000F49","2025-11-02 03:09:41","3.89","100","f","f","f"
"0025CA0000000F49","2025-11-02 02:59:36","3.25","100","f","f","f"
"0025CA0000000F49","2025-11-02 02:49:31","2.67","79.25","f","f","f"
"0025CA0000000F49","2025-11-02 02:39:44","2.8","100","f","f","f"
"0025CA0000000F49","2025-11-02 02:39:39","2.8","100","f","f","f"
"0025CA0000000F49","2025-11-02 02:39:32","2.8","100","f","f","f"
"0025CA0000000F49","2025-11-02 02:39:26","2.8","100","f","f","f"
"0025CA0000000F49","2025-11-02 02:29:21","0.96","99.28","f","f","f"
"0025CA0000000F49","2025-11-02 02:19:16","3.85","100","f","f","f"
"0025CA0000000F49","2025-11-02 02:09:11","3.25","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:59:06","1.78","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:49:01","4.27","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:39:40","3.98","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:39:25","3.98","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:39:11","3.98","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:38:56","3.98","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:28:50","3.56","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:18:46","2.72","100","f","f","f"
"0025CA0000000F49","2025-11-02 01:08:40","2.62","78.47","f","f","f"
"0025CA0000000F49","2025-11-02 00:58:36","4.13","100","f","f","f"
"0025CA0000000F49","2025-11-02 00:48:30","3.85","100","f","f","f"
"0025CA0000000F49","2025-11-02 00:38:25","3.44","100","f","f","f"
"0025CA0000000F49","2025-11-02 00:28:20","2.62","100","f","f","f"
"0025CA0000000F49","2025-11-02 00:18:14","0.88","93.62","f","f","f"
"0025CA0000000F49","2025-11-02 00:08:09","3.66","100","f","f","f"
"0025CA0000000F49","2025-11-01 23:58:04","3.06","100","f","f","f"
"0025CA0000000F49","2025-11-01 23:48:00","1.44","98.8","f","f","f"
"0025CA0000000F49","2025-11-01 23:37:55","4.24","100","f","f","f"
"0025CA0000000F49","2025-11-01 23:27:50","3.95","100","f","f","f"
"0025CA0000000F49","2025-11-01 23:17:44","3.52","100","f","f","f"
"0025CA0000000F49","2025-11-01 23:07:40","2.65","100","f","f","f"
"0025CA0000000F49","2025-11-01 22:57:35","2.37","77.97","f","f","f"
"0025CA0000000F49","2025-11-01 22:47:30","4.13","100","f","f","f"
"0025CA0000000F49","2025-11-01 22:37:25","3.82","100","f","f","f"
"0025CA0000000F49","2025-11-01 22:27:20","3.38","100","f","f","f"
"0025CA0000000F49","2025-11-01 22:17:15","2.39","100","f","f","f"
"0025CA0000000F49","2025-11-01 22:07:10","1.43","75.6","f","f","f"
"0025CA0000000F49","2025-11-01 21:57:05","3.97","100","f","f","f"
"0025CA0000000F49","2025-11-01 21:47:00","3.42","100","f","f","f"
"0025CA0000000F49","2025-11-01 21:36:54","2.25","100","f","f","f"
"0025CA0000000F49","2025-11-01 21:27:51","4","100","f","f","f"
"0025CA0000000F49","2025-11-01 21:27:18","4","100","f","f","f"
"0025CA0000000F49","2025-11-01 21:17:28","3.23","100","f","f","f"
"0025CA0000000F49","2025-11-01 21:07:25","1.49","93.43","f","f","f"
"0025CA0000000F49","2025-11-01 21:07:02","1.49","93.43","f","f","f"
"0025CA0000000F49","2025-11-01 21:06:39","1.49","93.43","f","f","f"
"0025CA0000000F49","2025-11-01 20:57:52","3.64","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:46:28","2.34","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:36:56","4.09","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:36:32","4.09","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:26:18","3.78","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:16:37","2.68","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:16:14","2.68","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:06:56","1.09","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:06:32","1.09","100","f","f","f"
"0025CA0000000F49","2025-11-01 20:06:16","1.09","100","f","f","f"
"0025CA0000000F49","2025-11-01 19:56:35","2.57","83.28","f","f","f"
"0025CA0000000F49","2025-11-01 19:46:30","3.16","100","f","f","f"
"0025CA0000000F49","2025-11-01 19:46:06","3.16","100","f","f","f"
"0025CA0000000F49","2025-11-01 19:36:06","1.15","100","f","f","f"
"0025CA0000000F49","2025-11-01 19:36:00","1.15","100","f","f","f"
"0025CA0000000F49","2025-11-01 19:26:01","3.22","100","f","f","f"
"0025CA0000000F49","2025-11-01 19:25:49","3.22","100","f","f","f"
"0025CA0000000F49","2025-11-01 19:15:44","0.74","95.38","f","f","f"
"0025CA0000000F49","2025-11-01 18:55:53","1.62","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:55:40","1.62","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:45:29","3.08","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:35:42","2.61","86.88","f","f","f"
"0025CA0000000F49","2025-11-01 18:35:37","2.61","86.88","f","f","f"
"0025CA0000000F49","2025-11-01 18:35:30","2.61","86.88","f","f","f"
"0025CA0000000F49","2025-11-01 18:35:24","2.61","86.88","f","f","f"
"0025CA0000000F49","2025-11-01 18:26:02","2.35","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:25:55","2.35","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:25:34","2.35","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:25:19","2.35","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:15:41","3.27","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:15:28","3.27","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:15:13","3.27","100","f","f","f"
"0025CA0000000F49","2025-11-01 18:05:17","2.61","94.05","f","f","f"
"0025CA0000000F49","2025-11-01 17:55:03","1.68","100","f","f","f"
"0025CA0000000F49","2025-11-01 17:46:24","3.27","90.97","f","f","f"
"0025CA0000000F49","2025-11-01 17:45:42","3.27","90.97","f","f","f"
"0025CA0000000F49","2025-11-01 17:45:20","3.27","90.97","f","f","f"
"0025CA0000000F49","2025-11-01 17:45:13","3.27","90.97","f","f","f"
"0025CA0000000F49","2025-11-01 17:34:53","1.86","100","f","f","f"
"0025CA0000000F49","2025-11-01 17:25:03","3.95","100","f","f","f"
"0025CA0000000F49","2025-11-01 17:24:57","3.95","100","f","f","f"
"0025CA0000000F49","2025-11-01 17:15:20","2.44","100","f","f","f"
"0025CA0000000F49","2025-11-01 17:14:56","2.44","100","f","f","f"
"0025CA0000000F49","2025-11-01 17:14:43","2.44","100","f","f","f"
"0025CA0000000F49","2025-11-01 17:04:38","3.97","100","f","f","f"
"0025CA0000000F49","2025-11-01 16:54:32","3.79","100","f","f","f"
"0025CA0000000F49","2025-11-01 16:44:28","1.58","93.49","f","f","f"
"0025CA0000000F49","2025-11-01 16:34:23","3.97","100","f","f","f"
"0025CA0000000F49","2025-11-01 16:24:18","2.81","100","f","f","f"
"0025CA0000000F49","2025-11-01 16:14:29","1.44","89.45","f","f","f"
"0025CA0000000F49","2025-11-01 16:04:07","3.5","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:54:03","1.45","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:44:40","3.31","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:44:26","3.31","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:44:11","3.31","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:43:58","3.31","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:34:29","3.04","84.38","f","f","f"
"0025CA0000000F49","2025-11-01 15:23:48","2.45","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:13:43","3.91","100","f","f","f"
"0025CA0000000F49","2025-11-01 15:04:01","2.92","100","f","f","f"